,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,TI,CK,CkIn,CkOut,CkStr,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,ToAtt,ToSuc,ToSuc%,ToTkl,ToTkl%,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%,Position Category,Class
2292,Sehrou Guirassy,GUI,MF,"['Rennes', 'Stuttgart']",Ligue 1,26,1996,14,12,999,0.3,6,4,2,50.0,0,0,13,0.0,0.0,0.0,21,26.7,84,230,31,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2,0.0,0.0,0.0,26.7,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,4,3,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,50,0,0,0,0.0,0,0,0,0.0,43.3,3.33,3.33,10.0,30.0,16.7,43.3,0,0,0.0,0.0,0.0,25,119,21,0.0,0,0,1,2,26.7,20.0,0,0,0.0,0,1,0,0,0.0,0,0.0,0.0,2,1,1,0.0,MF,2
2293,Genki Haraguchi,JPN,MF,"['Stuttgart', 'Union Berlin']",Bundesliga,31,1991,13,8,678,2.0,0,1,0,0.0,0,0,26,0.5,0.0,0.0,26,40.0,77,435,99,18.0,20.0,90.0,11.5,13.5,85.2,2.5,3.5,71.4,0,1,3,0.5,0.5,4.0,40.0,39.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,26,0,0,3,3,0,0,0,0,0.0,0,0,0,0,0,0,0.0,1,1,0,1,0,0,1,31,1,1,0,1.5,0,2,1,0.0,50.0,1.5,6.0,29.0,15.0,0.5,50.0,0,0,0.0,0.0,0.0,24,120,62,2.5,1,0,1,0,36.5,4.0,0,0,0.0,0,3,0,1,1.0,0,0.0,0.0,4,1,0,100.0,MF,0
2294,Martin Hongla,CMR,MF,"['Hellas Verona', 'Valladolid']",Serie A,24,1998,10,7,606,5.8,0,0,0,40.0,0,0,14,0.0,0.0,0.0,27,36.6,71,569,192,10.7,12.8,83.8,12.9,15.3,84.3,4.14,7.07,58.5,0,0,3,0.34,0.17,4.14,36.6,35.2,1.38,0.86,0.0,0.52,1.38,0.17,0.0,0.0,0.0,0.0,27,1,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,50,0,0,0,1.03,0,1,0,0.0,44.5,2.07,11.4,24.5,9.31,0.52,44.5,1,0,57.1,1.03,42.9,27,135,73,1.03,0,0,0,0,24.3,1.72,0,0,0.0,2,0,0,1,0.86,0,0.0,0.0,5,0,1,38.5,MF,0
2295,Danny Ings,ENG,FW,"['West Ham', 'Aston Villa']",Premier League,30,1992,21,8,877,0.6,6,3,0,0.0,0,0,12,0.0,0.0,0.0,11,18.3,62,174,85,3.33,5.0,66.7,3.33,3.33,100.0,1.67,6.67,25.0,0,1,1,0.0,0.0,3.33,18.3,18.3,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,1,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0.0,2,1,0,1,1,0,1,8,1,1,0,0.0,0,2,0,0.0,31.7,3.33,11.7,8.33,11.7,3.33,31.7,2,1,50.0,0.0,0.0,18,69,25,0.0,1,0,1,1,20.0,5.0,0,0,0.0,0,2,0,0,1.67,0,0.0,0.0,5,1,3,20.0,FW,2
2296,Alexander Isak,SWE,FW,"['Newcastle Utd', 'Real Sociedad']",Premier League,23,1999,8,6,526,4.2,4,2,1,72.7,0,0,13,0.0,0.24,0.24,10,16.4,63,152,37,6.67,10.2,65.1,3.1,3.57,86.7,0.95,0.95,100.0,0,1,0,0.48,0.0,1.9,16.4,15.7,0.48,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,1,1,0,0,0,0,0.24,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,16,0,0,0,1.19,0,0,0,0.0,28.3,0.24,1.43,7.62,20.2,5.48,28.1,3,1,28.6,2.14,64.3,16,112,44,1.67,1,1,1,1,21.2,7.14,0,0,0.0,0,0,0,0,0.48,0,0.0,0.0,1,0,1,36.8,FW,2
2297,Daniel James,WAL,FW,"['Leeds United', 'Fulham']",Premier League,25,1997,16,5,558,2.2,1,1,0,33.3,0,0,15,0.0,0.0,0.0,14,18.2,62,186,41,8.18,10.0,81.8,2.27,4.55,50.0,0.0,1.36,0.0,0,0,0,1.36,0.45,1.36,18.2,18.2,0.0,0.0,0.0,0.0,2.73,0.0,0.0,0.0,0.0,0.0,14,0,2,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,2,50,1,1,0,1.82,0,2,0,0.0,30.0,0.45,4.09,11.8,14.5,2.73,30.0,2,0,16.7,0.91,33.3,19,154,83,2.73,1,1,1,0,17.7,4.09,0,0,0.0,0,2,0,3,0.91,0,0.0,0.0,4,0,1,0.0,FW,2
2298,Luis Javier Suárez,COL,FW,"['Almería', 'Marseille']",La Liga,25,1997,13,6,616,3.6,5,3,1,50.0,0,0,14,0.0,0.0,0.0,19,30.8,69,301,61,13.3,17.2,77.4,5.83,8.33,70.0,1.67,2.5,66.7,0,1,1,0.0,0.0,1.11,30.8,28.1,2.78,0.28,0.28,0.28,1.11,0.0,0.28,0.0,0.28,0.0,19,0,0,3,1,0,0,0,0,0.0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,50,0,0,0,0.56,0,1,0,0.0,41.1,0.0,1.39,22.8,18.1,4.44,41.1,1,1,72.7,0.83,27.3,23,131,55,2.78,1,0,2,1,31.4,5.83,0,0,0.0,2,1,0,0,0.56,0,0.0,0.0,3,2,4,41.7,FW,2
2299,Jorginho,ITA,MF,"['Arsenal', 'Chelsea']",Premier League,31,1991,19,15,1311,0.4,2,1,0,0.0,0,0,26,0.0,0.0,0.0,56,75.0,82,846,248,25.0,30.0,83.3,17.5,20.0,87.5,5.0,10.0,50.0,0,0,4,0.0,0.0,10.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,0,1,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0.0,2,2,0,1,0,0,1,23,0,0,0,0.0,0,3,0,0.0,80.0,0.0,20.0,45.0,17.5,5.0,80.0,1,1,100.0,0.0,0.0,37,168,105,0.0,0,0,0,0,67.5,0.0,0,0,0.0,0,2,0,0,2.5,0,0.0,0.0,7,1,1,50.0,MF,2
2300,Hamed Junior Traorè,CIV,FW,"['Bournemouth', 'Sassuolo']",Premier League,22,2000,13,8,741,1.7,0,0,0,0.0,0,0,27,0.59,0.0,0.0,24,33.5,68,411,136,9.41,10.6,88.9,8.24,13.5,60.9,1.76,5.29,33.3,0,2,2,2.35,1.18,4.71,33.5,28.2,5.29,1.76,0.0,0.0,8.82,0.59,2.94,1.76,1.18,0.0,24,0,1,3,2,0,0,0,0,0.0,0,0,0,0,0,0,0.0,2,1,0,0,0,0,2,32,2,1,0,1.76,0,2,0,0.0,49.4,0.0,4.71,23.5,24.1,1.76,49.4,3,1,71.4,1.18,28.6,27,211,97,4.12,2,0,3,2,22.9,3.53,0,0,0.0,0,0,0,6,1.76,0,0.0,0.0,6,0,0,0.0,FW,2
2301,Filip Kosti?,SRB,DFFW,"['Juventus', 'Eint Frankfurt']",Serie A,30,1992,22,20,1558,16.5,2,1,0,31.8,0,0,20,0.0,0.0,0.0,29,42.9,63,544,244,14.4,17.2,83.7,11.6,15.6,74.3,3.03,6.61,45.9,0,1,1,1.82,1.21,2.97,42.9,37.5,5.27,0.42,0.12,0.18,8.0,3.21,1.64,0.12,1.45,0.0,29,0,1,2,1,0,0,0,0,0.0,0,0,0,0,0,0,0.0,2,0,0,1,0,0,0,28,0,0,0,0.97,0,2,0,0.0,52.6,1.03,7.52,21.8,23.8,1.88,52.6,2,0,31.8,0.73,54.5,28,184,106,3.21,1,0,1,0,33.8,7.76,0,0,0.0,1,0,0,8,1.21,0,0.0,0.0,4,0,0,46.2,DF,0
2302,Giorgos Kyriakopoulos,GRE,FW,"['Bologna', 'Sassuolo']",Serie A,27,1996,13,9,774,0.1,1,0,0,0.0,0,0,7,0.0,0.0,0.0,17,0.0,38,319,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,35,0,0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,23,120,67,0.0,0,0,0,1,10.0,0.0,0,0,0.0,0,5,0,2,0.0,0,0.0,0.0,2,0,0,0.0,FW,2
2303,Gaëtan Laborde,FRA,FW,"['Nice', 'Rennes']",Ligue 1,28,1994,22,19,1648,15.5,8,3,1,57.1,0,0,14,0.0,0.0,0.0,14,23.4,65,214,45,9.35,12.9,72.5,4.32,6.26,69.1,0.58,1.87,31.0,0,1,0,0.9,0.26,1.68,23.4,22.0,1.16,0.0,0.06,0.06,1.35,0.0,0.0,0.0,0.0,0.0,14,0,1,2,1,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,30,0,0,0,0.9,0,0,0,0.0,34.6,0.84,3.35,17.3,14.1,4.58,34.6,1,0,42.9,0.9,50.0,22,128,55,1.87,1,1,3,1,24.1,5.61,0,0,0.0,0,0,0,1,0.58,0,0.0,0.0,2,2,2,48.6,FW,2
2304,Sam Lammers,NED,FW,"['Sampdoria', 'Empoli']",Serie A,25,1997,20,16,1364,5.3,1,2,0,10.0,0,0,13,0.0,0.0,0.0,14,19.8,67,184,43,10.6,12.8,82.4,2.64,3.96,66.7,0.57,0.57,100.0,0,1,1,0.57,0.0,0.94,19.8,19.1,0.75,0.0,0.19,0.0,0.19,0.19,0.0,0.0,0.0,0.0,14,0,0,2,1,0,0,0,0,0.19,0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,50,0,0,0,0.94,0,1,0,0.0,33.8,0.75,2.45,18.1,13.4,3.02,33.8,2,0,22.2,1.32,77.8,21,98,32,1.13,0,0,4,1,29.1,5.09,0,0,0.0,0,1,0,0,0.38,0,0.0,0.0,2,2,3,33.3,FW,2
2305,Armand Lauriente,FRA,FW,"['Sassuolo', 'Lorient']",Serie A,24,1998,18,18,1490,13.6,5,3,1,44.4,0,0,20,0.44,0.07,0.07,24,33.5,74,383,120,13.8,15.6,88.2,7.72,10.6,72.9,1.84,4.19,43.9,0,3,1,1.84,0.44,3.38,33.5,29.9,3.68,0.81,0.07,0.15,5.29,0.51,2.28,1.47,0.51,0.0,24,0,0,5,3,0,0,0,0,0.15,0,0,0,0,0,0,0.0,1,1,0,0,0,0,1,46,0,1,0,0.74,0,2,0,0.0,45.8,0.29,3.01,17.3,26.4,3.9,45.7,5,3,40.0,2.13,44.6,32,262,139,5.37,2,1,1,2,34.3,10.4,0,0,0.07,0,1,0,3,0.44,0,0.0,0.0,5,0,0,20.0,FW,2
2306,Mario Lemina,GAB,MF,"['Wolves', 'Nice']",Premier League,29,1993,18,14,1030,2.1,0,0,0,0.0,0,0,26,0.0,0.0,0.0,49,43.3,88,832,226,18.6,21.0,88.6,16.7,17.6,94.6,2.38,3.33,71.4,0,0,3,1.43,0.48,2.86,43.3,42.9,0.48,0.48,0.0,0.48,0.48,0.0,0.0,0.0,0.0,0.0,49,0,0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,1,83,0,2,0,2.38,1,3,2,0.0,56.7,4.29,18.1,31.4,8.57,0.0,56.7,1,1,66.7,0.0,0.0,45,204,85,0.0,0,0,0,1,33.3,0.95,0,0,0.48,1,0,0,0,1.43,0,0.0,0.0,6,1,0,100.0,MF,2
2307,Diego Llorente,ESP,DF,"['Leeds United', 'Roma']",Premier League,29,1993,9,7,650,7.2,0,0,0,0.0,0,0,6,0.0,0.0,0.0,24,59.6,41,483,158,16.4,18.1,90.8,28.2,31.7,89.0,4.58,8.19,55.9,0,0,1,0.0,0.0,3.75,59.6,57.9,1.53,1.39,0.0,0.56,0.14,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,25,0,0,0,0.56,1,1,1,0.28,70.3,8.19,39.3,29.2,2.08,0.83,70.3,0,0,66.7,0.14,33.3,21,108,50,0.28,0,0,0,0,43.3,0.14,0,0,0.0,0,0,0,0,1.39,0,0.0,0.0,3,1,0,72.0,DF,0
2308,Saa Luki?,SRB,MF,"['Fulham', 'Torino']",Premier League,26,1996,17,13,1196,0.0,2,0,0,0.0,0,0,10,0.0,0.0,0.0,25,5.0,82,467,90,2.0,2.0,100.0,1.0,1.0,100.0,0.0,1.0,0.0,0,0,2,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25,0,0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,30,0,1,0,1.0,0,1,0,0.0,6.0,0.0,0.0,1.0,5.0,2.0,6.0,0,0,0.0,0.0,0.0,18,94,41,1.0,0,0,0,0,4.0,2.0,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,3,0,0,0.0,MF,0
2309,Jean-Victor Makengo,FRA,MF,"['Udinese', 'Lorient']",Serie A,24,1998,18,12,934,8.9,0,0,0,0.0,0,0,14,0.0,0.0,0.0,40,35.5,87,591,141,18.8,20.2,92.8,8.88,10.8,82.3,1.01,1.46,69.2,0,0,4,0.67,0.11,4.04,35.5,35.4,0.11,0.11,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,40,0,0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,31,1,0,0,0.67,1,2,0,0.0,44.2,1.24,7.19,25.1,12.6,0.67,44.2,1,1,71.4,0.11,7.1,40,261,117,2.02,2,0,1,1,32.6,3.48,0,0,0.0,0,1,0,0,1.46,0,0.0,0.0,4,0,1,83.3,MF,2
2310,Youssef Maleh,ITA,MF,"['Fiorentina', 'Lecce']",Serie A,24,1998,12,6,474,3.3,0,1,0,0.0,0,0,19,0.0,0.0,0.0,23,35.2,75,343,85,16.7,19.1,87.3,9.39,10.6,88.6,2.12,3.64,58.3,0,1,2,1.52,0.61,3.33,35.2,33.6,1.21,0.91,0.0,0.3,2.12,0.3,0.0,0.0,0.0,0.0,23,0,0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0.0,2,1,0,1,0,0,1,50,0,1,0,1.52,0,2,1,0.0,45.5,1.21,5.45,23.9,16.1,3.33,45.5,0,0,33.3,0.61,66.7,22,78,31,0.91,0,0,1,1,29.1,5.15,0,0,0.0,3,0,0,2,0.3,0,0.0,0.0,6,1,1,42.9,MF,0
2311,Ruslan Malinovskyi,UKR,MFFW,"['Atalanta', 'Marseille']",Serie A,29,1993,21,9,918,6.1,2,3,0,31.6,0,0,25,0.0,0.0,0.0,37,54.4,75,678,200,17.4,20.2,86.2,15.9,19.8,80.2,6.39,10.5,60.9,0,2,4,2.46,0.0,8.2,54.4,49.8,3.77,1.31,0.33,1.8,3.77,0.33,2.13,0.98,0.98,0.0,37,0,0,5,2,1,0,0,0,0.0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,2,42,1,1,0,1.15,0,2,0,0.0,69.7,0.33,10.0,36.1,24.9,1.31,69.7,2,1,40.0,1.64,50.0,43,252,123,3.11,2,0,3,1,49.7,5.9,0,0,0.0,1,1,0,4,1.31,0,0.0,0.0,7,0,1,41.7,MF,2
2312,Marquinhos,BRA,MF,"['Arsenal', 'Paris S-G']",Premier League,19,2003,23,20,1825,0.0,2,0,0,0.0,0,0,3,0.0,0.0,0.0,35,3.0,81,622,218,1.0,2.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,37,0,0,0,0.0,0,0,1,0.0,3.0,0.0,0.0,2.0,1.0,0.0,3.0,0,0,0.0,0.0,0.0,33,159,82,0.0,0,0,0,0,3.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,2,0,0,0.0,MF,0
2313,Roger Martí,ESP,FW,"['Elche', 'Cádiz']",La Liga,32,1991,15,10,812,7.3,0,0,0,33.3,0,0,15,0.0,0.0,0.0,16,21.9,79,183,35,9.86,11.2,87.8,3.01,4.38,68.8,0.96,1.78,53.8,0,0,0,0.41,0.27,0.96,21.9,20.1,1.37,0.0,0.0,0.14,0.68,0.0,0.0,0.0,0.0,0.0,16,0,1,1,0,0,0,0,0,0.14,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,10,0,0,0,0.55,0,1,1,0.0,31.0,1.1,3.7,14.7,12.7,2.6,31.0,1,0,42.9,0.55,57.1,14,66,23,1.1,1,0,2,1,21.0,6.85,0,0,0.0,3,1,0,0,0.27,0,0.0,0.0,4,1,1,33.3,FW,2
2314,Weston McKennie,USA,MF,"['Leeds United', 'Juventus']",Premier League,24,1998,17,14,1175,1.4,1,0,0,0.0,0,0,5,0.0,0.0,0.0,29,43.6,74,445,109,18.6,25.7,72.2,9.29,12.1,76.5,0.71,2.14,33.3,0,0,2,0.71,0.0,7.14,43.6,42.1,1.43,0.71,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,29,0,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,1,0,0,1,0,0,1,31,1,2,0,2.86,1,3,3,0.0,59.3,4.29,16.4,31.4,12.1,0.0,59.3,0,0,0.0,0.0,0.0,21,87,47,0.0,0,0,1,1,32.1,1.43,0,0,0.0,1,0,0,0,0.71,0,0.0,0.0,5,2,1,85.7,MF,0
2315,Arkadiusz Milik,POL,FW,"['Juventus', 'Marseille']",Serie A,28,1994,19,12,1115,11.0,6,1,0,55.2,0,0,10,0.09,0.0,0.0,19,25.4,76,248,38,11.8,14.0,84.4,6.18,7.45,82.9,0.64,1.18,53.8,0,0,1,0.55,0.0,1.82,25.4,23.6,1.36,0.18,0.18,0.18,0.36,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,25,0,0,0,0.64,0,0,1,0.0,34.6,0.91,2.64,16.9,15.5,4.18,34.6,0,0,50.0,0.27,30.0,21,100,34,0.73,1,0,1,0,27.2,4.82,0,0,0.09,1,1,0,0,0.45,0,0.0,0.0,2,1,4,36.1,FW,2
2316,Terem Moffi,NGA,FW,"['Nice', 'Lorient']",Ligue 1,23,1999,20,19,1548,1.8,12,1,0,100.0,0,0,13,0.0,0.0,0.0,10,13.3,74,135,20,5.56,7.22,76.9,2.22,2.78,80.0,0.56,1.11,50.0,0,0,0,0.56,0.56,0.0,13.3,11.7,1.67,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,10,0,0,2,1,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,30,0,0,0,0.0,0,0,0,0.0,18.3,0.0,1.11,8.89,8.89,2.22,18.3,2,1,80.0,0.56,20.0,15,99,41,1.11,1,0,2,1,15.0,3.33,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,1,0,1,66.7,FW,1
2317,Johan Mojica,COL,DF,"['Villarreal', 'Elche']",La Liga,30,1992,12,7,727,5.1,0,0,0,100.0,0,0,20,0.0,0.0,0.0,43,54.5,76,709,208,19.4,21.2,91.7,19.8,21.8,91.0,4.51,7.06,63.9,0,1,2,0.59,0.59,2.94,54.5,44.9,9.41,0.98,0.0,0.0,6.08,7.84,0.59,0.2,0.39,0.0,43,0,1,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,1,69,0,0,0,0.39,0,3,1,0.2,62.2,1.76,18.6,23.9,20.2,0.78,62.2,2,1,40.0,0.98,50.0,40,240,120,4.31,2,0,1,1,37.5,5.69,0,0,0.0,0,1,0,5,1.76,0,0.0,0.0,9,1,0,66.7,DF,2
2318,Florent Mollet,FRA,MFFW,"['Nantes', 'Schalke 04']",Ligue 1,31,1991,12,6,565,1.7,1,1,0,0.0,0,0,28,1.18,0.0,0.0,30,47.6,74,449,140,15.9,17.6,90.0,15.3,18.2,83.9,1.76,5.29,33.3,0,1,2,1.76,0.59,7.65,47.6,42.4,4.71,2.35,0.0,0.59,4.71,0.0,1.76,0.0,1.76,0.0,30,0,2,3,2,0,0,0,0,0.0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,30,1,1,0,1.76,0,1,1,0.0,62.4,2.35,11.8,29.4,21.2,0.59,62.4,1,0,50.0,0.59,50.0,33,181,79,1.76,1,0,2,1,39.4,5.29,0,0,0.0,2,1,0,3,0.59,0,0.0,0.0,4,0,1,33.3,MF,2
2319,Álex Moreno,ESP,DF,"['Aston Villa', 'Betis']",Premier League,29,1993,18,16,1566,2.4,0,1,0,16.7,0,0,18,0.0,0.0,0.0,41,69.2,72,576,224,27.9,34.2,81.7,16.3,22.5,72.2,0.83,3.75,22.2,0,0,1,1.25,0.83,2.5,69.2,59.2,9.58,2.08,0.0,0.0,4.58,7.5,0.0,0.0,0.0,0.0,41,0,2,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0.0,1,1,1,0,0,1,1,59,0,0,0,0.42,0,2,1,0.42,82.5,2.92,20.4,36.3,26.3,3.75,82.5,3,0,22.2,2.08,55.6,35,187,93,2.08,2,0,2,1,52.5,11.3,0,0,0.0,1,1,0,3,0.83,0,0.0,0.0,6,0,0,66.7,DF,0
2320,João Moutinho,POR,MF,"['Wolves', 'Spezia']",Premier League,36,1986,24,16,1454,15.5,0,0,0,8.3,0,0,10,0.19,0.0,0.0,46,53.4,76,744,243,15.5,17.6,88.3,22.3,25.4,87.6,4.77,7.1,67.3,0,1,6,1.23,0.26,7.16,53.4,47.5,5.68,2.71,0.32,0.39,2.52,0.19,1.23,0.45,0.52,0.0,46,0,2,2,2,0,0,0,0,0.0,0,0,0,0,0,0,0.0,7,1,4,1,0,2,4,56,1,1,0,0.9,0,7,0,0.0,61.6,2.19,12.8,33.9,15.4,0.58,61.6,0,0,42.9,0.26,57.1,30,107,48,0.84,1,0,0,0,38.8,1.29,0,0,0.0,1,0,0,3,1.42,0,0.0,0.0,8,0,1,26.1,MF,0
2321,Nathan N'Goumou,FRA,FW,"['Toulouse', ""M'Gladbach""]",Ligue 1,22,2000,11,4,394,1.0,0,0,0,0.0,0,0,8,0.0,0.0,0.0,23,30.0,78,315,96,18.0,22.0,81.8,5.0,6.0,83.3,1.0,1.0,100.0,0,0,1,4.0,1.0,5.0,30.0,29.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,23,0,1,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0.0,2,1,1,0,0,1,1,75,0,1,0,2.0,1,3,0,0.0,40.0,0.0,6.0,14.0,20.0,0.0,40.0,2,0,33.3,2.0,66.7,22,137,37,1.0,1,0,1,1,25.0,7.0,0,0,0.0,0,0,0,1,2.0,0,0.0,0.0,4,1,0,100.0,FW,2
2322,Florian Niederlechner,GER,FWMF,"['Augsburg', 'Hertha BSC']",Bundesliga,32,1990,16,11,1007,10.1,4,3,1,53.6,0,0,15,0.0,0.0,0.0,8,19.8,57,126,32,5.64,8.81,64.0,4.65,6.63,70.1,0.5,1.58,31.3,0,0,1,0.59,0.0,1.78,19.8,17.3,2.38,0.1,0.2,0.0,0.4,0.3,0.0,0.0,0.0,0.0,8,0,0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,28,0,1,0,1.39,0,1,1,0.0,32.9,1.29,3.96,14.2,14.9,3.86,32.9,0,0,21.1,1.19,63.2,9,44,20,0.1,0,0,0,0,18.7,5.05,0,0,0.0,1,0,1,0,0.5,0,0.0,0.0,2,1,4,42.6,FW,2
2323,Randy Ntekja,FRA,FW,"['Elche', 'Rayo Vallecano']",La Liga,25,1997,11,0,136,0.2,0,1,0,0.0,0,0,5,0.0,0.0,0.0,41,70.0,69,501,87,40.0,60.0,66.7,0.0,5.0,0.0,0.0,0.0,0.0,0,2,5,0.0,0.0,5.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0,0,6,5,0,0,0,0,0.0,0,0,0,0,0,0,0.0,11,8,5,5,0,0,0,50,0,3,0,5.0,0,12,1,0.0,100.0,0.0,5.0,45.0,50.0,25.0,100.0,5,0,0.0,5.0,100.0,51,186,68,0.0,0,0,0,6,70.0,15.0,0,0,0.0,1,1,0,0,15.0,0,0.0,0.0,4,4,9,25.0,FW,2
2324,Bram Nuytinck,NED,DF,"['Udinese', 'Sampdoria']",Serie A,32,1990,12,9,870,4.3,0,0,0,0.0,0,0,8,0.0,0.0,0.0,29,32.3,82,603,228,5.58,6.28,88.9,15.6,17.4,89.3,4.65,7.44,62.5,0,0,1,0.23,0.0,0.93,32.3,28.8,3.26,0.93,0.0,0.7,0.0,2.09,0.0,0.0,0.0,0.0,29,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,2,1,1,0,0,1,2,57,1,1,1,0.0,1,3,4,0.0,43.0,8.6,27.2,15.1,0.93,0.47,43.0,0,0,100.0,0.0,0.0,22,94,37,0.23,0,0,0,0,20.5,0.0,0,0,0.0,1,0,0,0,0.93,0,0.0,0.0,4,1,1,58.3,DF,0
2325,Dango Ouattara,BFA,MF,"['Bournemouth', 'Lorient']",Premier League,21,2002,21,21,1806,2.9,6,3,0,20.0,0,0,14,0.0,0.0,0.0,15,23.4,63,243,90,7.24,9.66,75.0,6.21,8.62,72.0,1.72,2.76,62.5,0,1,1,1.38,1.03,1.38,23.4,23.1,0.34,0.0,0.0,0.69,3.45,0.34,0.0,0.0,0.0,0.0,15,0,0,3,1,0,0,0,0,0.0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,1,51,0,1,0,0.0,1,3,1,0.34,39.7,3.79,8.97,14.8,16.9,4.83,39.7,4,1,33.3,2.41,58.3,25,195,85,3.79,1,1,2,1,26.6,6.55,0,0,0.0,0,1,0,2,1.03,0,0.0,0.0,4,2,1,64.3,MF,2
